,loss,val_loss,lr
0,2.1592934131622314,1.9907063245773315,1e-04
1,2.0107498168945312,1.9848716259002686,1e-04
2,2.1026434898376465,2.0525460243225098,1e-04
3,2.140181303024292,2.0475432872772217,1e-04
4,2.013857841491699,1.9233487844467163,1e-04
5,2.010544776916504,1.9106485843658447,1e-04
6,2.032033920288086,1.9881082773208618,1e-04
7,2.0432636737823486,1.8997628688812256,1e-04
8,1.9984397888183594,1.8808400630950928,1e-04
9,1.9742112159729004,2.541412591934204,1e-04
10,2.0600388050079346,2.0155341625213623,1e-04
11,2.0075583457946777,1.9095842838287354,1e-04
12,1.998630166053772,1.9234578609466553,1e-04
13,1.9846794605255127,2.206341028213501,1e-04
14,1.9373153448104858,1.9875493049621582,1e-04
15,1.9916577339172363,1.8269813060760498,1e-04
16,1.9721077680587769,1.8260196447372437,1e-04
17,1.9146661758422852,2.1109633445739746,1e-04
18,2.0808863639831543,1.8448256254196167,1e-04
19,1.9990408420562744,1.8619399070739746,1e-04
20,1.9235461950302124,1.8282687664031982,1e-04
21,1.9181196689605713,1.85861074924469,1e-04
22,1.9489363431930542,1.9494785070419312,1e-04
23,1.9144436120986938,1.9894555807113647,1e-04
24,1.9100898504257202,1.7820178270339966,1e-04
25,1.861994743347168,1.7525080442428589,1e-04
26,1.9149484634399414,1.7954682111740112,1e-04
27,1.8644418716430664,1.8124017715454102,1e-04
28,1.854453206062317,1.7291710376739502,1e-04
29,1.858784794807434,2.1325504779815674,1e-04
30,1.8500087261199951,1.8028758764266968,1e-04
31,1.764746904373169,1.6918792724609375,1e-04
32,2.021143913269043,2.331179618835449,1e-04
33,1.862809658050537,1.8207910060882568,1e-04
34,1.805740475654602,1.7001277208328247,1e-04
35,1.8477365970611572,1.6824172735214233,1e-04
36,1.8376948833465576,1.8115360736846924,1e-04
37,1.8343515396118164,1.9364961385726929,1e-04
38,1.811802625656128,1.7362433671951294,1e-04
39,1.7230576276779175,2.1646409034729004,1e-04
40,1.849254846572876,1.767992377281189,1e-04
41,1.7418211698532104,1.9643347263336182,1e-04
42,1.7797576189041138,1.6159162521362305,1e-04
43,1.7414649724960327,1.8510035276412964,1e-04
44,1.8552463054656982,1.622225046157837,1e-04
45,1.832235336303711,1.7607921361923218,1e-04
46,1.714149832725525,1.609407663345337,1e-04
47,1.7668105363845825,2.0805811882019043,1e-04
48,1.8775438070297241,2.310285806655884,1e-04
49,1.8719757795333862,1.878961205482483,1e-04
50,1.7460347414016724,1.5955195426940918,1e-04
51,1.7633880376815796,1.6320910453796387,1e-04
52,1.7237287759780884,1.8115581274032593,1e-04
53,1.7643500566482544,1.5695589780807495,1e-04
54,1.7863870859146118,1.8939907550811768,1e-04
55,1.7147092819213867,1.7705527544021606,1e-04
56,1.8198144435882568,1.6709520816802979,1e-04
57,1.7334978580474854,1.6392163038253784,1e-04
58,1.6904778480529785,1.579314947128296,1e-04
59,1.7795087099075317,1.8795017004013062,1e-04
60,1.7367756366729736,1.6255940198898315,1e-04
61,1.6949901580810547,2.0929489135742188,1e-04
