,loss,val_loss,lr
0,1.1807167530059814,1.0307742357254028,1e-05
1,1.1454980373382568,1.029526710510254,1e-05
2,1.1480482816696167,1.0897712707519531,1e-05
3,1.1427263021469116,1.207694172859192,1e-05
4,1.1456692218780518,1.0334105491638184,1e-05
5,1.1605439186096191,1.0293539762496948,1e-05
6,1.1812877655029297,1.0270845890045166,1e-05
7,1.15543532371521,1.0305074453353882,1e-05
8,1.1449542045593262,1.0241676568984985,1e-05
9,1.1348083019256592,1.0503003597259521,1e-05
10,1.18439519405365,1.2124546766281128,1e-05
11,1.147700309753418,1.1427242755889893,1e-05
12,1.158458948135376,1.0758453607559204,1e-05
13,1.1376123428344727,1.0223208665847778,1e-05
14,1.1581603288650513,1.0658762454986572,1e-05
15,1.1718957424163818,1.0970115661621094,1e-05
16,1.1305404901504517,1.0457923412322998,1e-05
17,1.1238843202590942,1.105858564376831,1e-05
18,1.1486899852752686,1.0294047594070435,1e-05
19,1.1330901384353638,1.0204917192459106,1e-05
20,1.1579973697662354,1.0333610773086548,1e-05
21,1.1479426622390747,1.019646406173706,1e-05
22,1.1460322141647339,1.1871651411056519,1e-05
23,1.1392606496810913,1.052947759628296,1e-05
24,1.1380449533462524,1.100502610206604,1e-05
25,1.1438623666763306,1.0522253513336182,1e-05
26,1.1196143627166748,1.0170950889587402,1e-05
27,1.1245087385177612,1.0537383556365967,1e-05
28,1.1299817562103271,1.2773164510726929,1e-05
29,1.129979133605957,1.0323594808578491,1e-05
30,1.1330963373184204,1.0394244194030762,1e-05
31,1.140069603919983,1.01870596408844,1e-05
32,1.1274455785751343,1.0548386573791504,1e-05
33,1.1295100450515747,1.082038402557373,1e-05
34,1.1384315490722656,1.0210987329483032,1e-05
35,1.1595326662063599,1.023237943649292,1e-05
36,1.127676248550415,1.0310059785842896,1e-05
37,1.1239558458328247,1.0165021419525146,1e-05
38,1.1137819290161133,1.0144623517990112,1e-05
39,1.1214914321899414,1.01641047000885,1e-05
40,1.1184529066085815,1.0160009860992432,1e-05
41,1.1380276679992676,1.0096536874771118,1e-05
42,1.1339153051376343,1.1720349788665771,1e-05
43,1.114500880241394,1.0300053358078003,1e-05
44,1.1171306371688843,1.0505836009979248,1e-05
45,1.1124111413955688,1.121794581413269,1e-05
46,1.1229667663574219,1.0969079732894897,1e-05
47,1.1271225214004517,1.0074656009674072,1e-05
48,1.1216685771942139,1.022305965423584,1e-05
49,1.1584399938583374,1.005794882774353,1e-05
50,1.1110364198684692,1.1705604791641235,1e-05
51,1.1683131456375122,1.1363774538040161,1e-05
52,1.1227015256881714,1.2120606899261475,1e-05
53,1.1163010597229004,0.9999734163284302,1e-05
54,1.152604103088379,1.0081226825714111,1e-05
55,1.1428595781326294,1.0405405759811401,1e-05
56,1.1214110851287842,1.1382415294647217,1e-05
57,1.1275407075881958,1.0071930885314941,1e-05
58,1.127458095550537,1.1593713760375977,1e-05
59,1.1144310235977173,1.0280190706253052,1e-05
60,1.1031508445739746,1.0599128007888794,1e-05
61,1.1197210550308228,1.0064022541046143,1e-05
62,1.1072931289672852,1.0504430532455444,1e-05
63,1.1210556030273438,0.9959838390350342,1e-05
64,1.1239545345306396,1.0041946172714233,1e-05
65,1.1122024059295654,1.028324842453003,1e-05
66,1.1295164823532104,1.0587196350097656,1e-05
67,1.1862707138061523,1.0122150182724,1e-05
68,1.1223652362823486,1.0669093132019043,1e-05
69,1.1052453517913818,0.9979110360145569,1e-05
70,1.1002074480056763,1.04654061794281,1e-05
71,1.1190946102142334,0.9932669401168823,1e-05
72,1.1287897825241089,1.0820157527923584,1e-05
73,1.1640617847442627,1.0042248964309692,1e-05
74,1.1145268678665161,1.1333646774291992,1e-05
75,1.1205192804336548,1.1088517904281616,1e-05
76,1.1250721216201782,1.0440129041671753,1e-05
77,1.0989106893539429,1.0032713413238525,1e-05
78,1.140026330947876,0.9951287508010864,1e-05
79,1.120621919631958,1.095833659172058,1e-05
80,1.1460683345794678,1.0126105546951294,1e-05
81,1.0912801027297974,1.0249875783920288,1e-05
82,1.0895823240280151,0.9868404269218445,1e-05
83,1.0907995700836182,1.0043375492095947,1e-05
84,1.095723271369934,0.9905243515968323,1e-05
85,1.1201162338256836,0.985675573348999,1e-05
86,1.1021056175231934,1.1347805261611938,1e-05
87,1.1051206588745117,0.9820833206176758,1e-05
88,1.0933020114898682,1.0898700952529907,1e-05
89,1.1150816679000854,1.1232305765151978,1e-05
90,1.1439769268035889,1.054268479347229,1e-05
91,1.0844085216522217,1.0022046566009521,1e-05
92,1.0913981199264526,1.1084028482437134,1e-05
93,1.0994927883148193,1.0753496885299683,1e-05
94,1.0979554653167725,1.0196987390518188,1e-05
95,1.1255666017532349,0.9819883704185486,1e-05
96,1.0943989753723145,1.0093353986740112,1e-05
97,1.1012914180755615,1.046169400215149,1e-05
98,1.1105074882507324,1.060599446296692,1e-05
99,1.1099048852920532,0.979151725769043,1e-05
100,1.1070585250854492,1.0215362310409546,1e-05
101,1.079516053199768,1.2475621700286865,1e-05
102,1.1202588081359863,1.0325853824615479,1e-05
103,1.1269915103912354,0.9777279496192932,1e-05
104,1.1043524742126465,0.9829215407371521,1e-05
105,1.1319750547409058,0.9762107133865356,1e-05
106,1.099363088607788,1.0128602981567383,1e-05
107,1.0837376117706299,0.973310112953186,1e-05
108,1.1201070547103882,1.0024930238723755,1e-05
109,1.0874238014221191,0.9949491620063782,1e-05
110,1.1018376350402832,1.0022082328796387,1e-05
111,1.078433632850647,1.1000516414642334,1e-05
112,1.0905457735061646,0.9769860506057739,1e-05
113,1.0886518955230713,1.009548306465149,1e-05
114,1.0774847269058228,1.0070511102676392,1e-05
115,1.104775071144104,0.9704433679580688,1e-05
116,1.124354600906372,0.9958570599555969,1e-05
117,1.1089643239974976,0.9821892976760864,1e-05
118,1.0885839462280273,0.9840644001960754,1e-05
119,1.077406406402588,0.9964619278907776,1e-05
120,1.0919872522354126,1.089729905128479,1e-05
121,1.0869609117507935,1.116268515586853,1e-05
122,1.0944077968597412,0.9775768518447876,1e-05
123,1.0853352546691895,0.9862423539161682,1e-05
124,1.0807684659957886,0.9755813479423523,1e-05
125,1.095571517944336,0.9659619927406311,1e-05
126,1.062944769859314,0.9663999080657959,1e-05
127,1.082356333732605,0.9657201170921326,1e-05
128,1.0915343761444092,1.0015896558761597,1e-05
129,1.067176342010498,0.9822856187820435,1e-05
130,1.0978994369506836,0.9727050065994263,1e-05
131,1.0944254398345947,1.0246860980987549,1e-05
132,1.068298101425171,0.9630579948425293,1e-05
133,1.092519760131836,0.994671642780304,1e-05
134,1.0893834829330444,1.007323980331421,1e-05
135,1.0925273895263672,1.0321930646896362,1e-05
136,1.0762332677841187,0.9616997241973877,1e-05
137,1.0873337984085083,0.9872757196426392,1e-05
138,1.117262363433838,0.9613896012306213,1e-05
139,1.0855263471603394,0.9991864562034607,1e-05
140,1.068674921989441,0.9687800407409668,1e-05
141,1.0844714641571045,0.958935022354126,1e-05
142,1.0842753648757935,0.9688624143600464,1e-05
143,1.077620267868042,1.1480029821395874,1e-05
144,1.0548375844955444,0.9920467734336853,1e-05
145,1.079603672027588,0.9587368965148926,1e-05
146,1.0674952268600464,0.9757972359657288,1e-05
147,1.0840610265731812,1.000298023223877,1e-05
148,1.06029212474823,0.9713902473449707,1e-05
149,1.085076928138733,0.9822649955749512,1e-05
150,1.091202974319458,1.2110720872879028,1e-05
151,1.0898102521896362,0.9916924238204956,1e-05
152,1.0747296810150146,1.2102380990982056,1e-05
153,1.1014747619628906,1.2998051643371582,1e-05
154,1.0834511518478394,1.0040850639343262,1e-05
155,1.0686391592025757,0.9622112512588501,1e-05
156,1.0925852060317993,0.996329665184021,1e-05
157,1.0620709657669067,0.9662295579910278,1e-05
158,1.0944666862487793,0.9536042213439941,1e-05
159,1.0879414081573486,0.9616864323616028,1e-05
160,1.1132922172546387,0.9581364393234253,1e-05
161,1.0785616636276245,1.1779290437698364,1e-05
162,1.0747648477554321,1.021133303642273,1e-05
163,1.08158540725708,0.9885466694831848,1e-05
164,1.0721403360366821,0.9807038903236389,1e-05
165,1.0647096633911133,0.9507367014884949,1e-05
166,1.066723346710205,1.0273962020874023,1e-05
167,1.0634998083114624,0.9672811627388,1e-05
168,1.0843019485473633,0.9798302054405212,1e-05
169,1.052466630935669,1.068191409111023,1e-05
170,1.0792217254638672,0.9975128173828125,1e-05
171,1.0796669721603394,1.101692795753479,1e-05
172,1.0772637128829956,1.1726949214935303,1e-05
173,1.0866044759750366,0.9473555684089661,1e-05
174,1.060623049736023,0.9464610815048218,1e-05
175,1.0617733001708984,0.9590479731559753,1e-05
