Specimen, Name, Reference Value #1,285,288,291,294,297,300,303,306,309,312,315,318,321,324,327,330,333,336,339,342,345,348,351,354,357,360,363,366,369,372,375,378,381,384,387,390,393,396,399,402,405,408,411,414,417,420,423,426,429,432,435,438,441,444,447,450,453,456,459,462,465,468,471,474,477,480,483,486,489,492,495,498,501,504,507,510,513,516,519,522,525,528,531,534,537,540,543,546,549,552,555,558,561,564,567,570,573,576,579,582,585,588,591,594,597,600,603,606,609,612,615,618,621,624,627,630,633,636,639,642,645,648,651,654,657,660,663,666,669,672,675,678,681,684,687,690,693,696,699,702,705,708,711,714,717,720,723,726,729,732,735,738,741,744,747,750,753,756,759,762,765,768,771,774,777,780,783,786,789,792,795,798,801,804,807,810,813,816,819,822,825,828,831,834,837,840,843,846,849,852,855,858,861,864,867,870,873,876,879,882,885,888,891,894,897,900,903,906,909,912,915,918,921,924,927,930,933,936,939,942,945,948,951,954,957,960,963,966,969,972,975,978,981,984,987,990,993,996,999,1002,1005,1008,1011,1014,1017,1020,1023,1026,1029,1032,1035,1038,1041,1044,1047,1050,1053,1056,1059,1062,1065,1068,1071,1074,1077,1080,1083,1086,1089,1092,1095,1098,1101,1104,1107,1110,1113,1116,1119,1122,1125,1128,1131,1134,1137,1140,1143,1146,1149,1152,1155,1158,1161,1164,1167,1170,1173,1176,1179,1182,1185,1188,1191,1194,1197,1200,Unnamed: 309,Unnamed: 310,y_pred
4,#4 - 1A-D1(1),36.44,0,0,0,0,0,0,0,0,0.05386421,-0.02423281,0.08856095,0.1411977,-0.1762922,0.4080888,0.2090674,0.08145715,0.1563551,0.1041404,-0.08146219,-0.2115628,-0.1492396,0.470989,-0.03765048,-0.001687492,0.3930088,0.1993137,-0.0798175,-0.09174664,0.1002702,0.2237835,0.1931036,0.3422339,0.8322848,0.8131263,0.7178749,0.6897314,0.8158283,0.8399096,0.906063,1.104894,1.148501,1.062673,1.152406,1.165491,1.131807,1.163379,1.192956,1.186488,1.170708,1.164973,1.144147,1.124524,1.122845,1.128657,1.108087,1.085564,1.06108,1.056393,1.054377,1.037164,1.041167,1.016755,0.9852589,0.9763293,0.9726324,0.959363,0.9405745,0.9271554,0.9177525,0.9016803,0.8835158,0.8760555,0.8570457,0.8357297,0.8205479,0.7993141,0.7731417,0.7483278,0.7257655,0.7003123,0.6751938,0.6527414,0.6333727,0.6176076,0.6053818,0.5947545,0.5850087,0.576662,0.5701025,0.5644353,0.5599817,0.558419,0.5591996,0.5613904,0.5651853,0.5701213,0.5753695,0.5805464,0.585754,0.5895379,0.5932283,0.5957175,0.596649,0.597243,0.5977264,0.5978841,0.5981795,0.5992001,0.6007342,0.6023865,0.6042419,0.6063389,0.6070709,0.6072965,0.6075235,0.6080095,0.6093378,0.6124411,0.6174245,0.6235712,0.6297211,0.6351261,0.6390725,0.6419352,0.6442876,0.6461947,0.647094,0.6470394,0.6464055,0.6427018,0.6373615,0.6297431,0.618609,0.6019641,0.5782598,0.5465402,0.5069221,0.4615028,0.4118844,0.3603505,0.3162589,0.2755662,0.2381376,0.2037719,0.1724823,0.1442015,0.1186954,0.09623792,0.07607504,0.05876609,0.04550461,0.03448515,0.02548572,0.01828046,0.0125101,0.007931081,0.004474418,0.001839131,-0.0003315874,-0.002079101,-0.003340594,-0.004283419,-0.005232557,-0.006201631,-0.007052578,-0.007838241,-0.008782363,-0.009792821,-0.01059484,-0.01156561,-0.01238431,-0.01313521,-0.01395115,-0.01478672,-0.01544947,-0.01598879,-0.01661867,-0.01722331,-0.01743331,-0.01735058,-0.01760357,-0.01747456,-0.01710894,-0.01700002,-0.01727397,-0.0176982,-0.01819701,-0.01898655,-0.01989824,-0.02066806,-0.02174878,-0.02280967,-0.02376028,-0.02488359,-0.02604282,-0.02701562,-0.02787376,-0.02881256,-0.02975232,-0.03046434,-0.03107243,-0.0316452,-0.03213743,-0.03287895,-0.03364846,-0.03403834,-0.03439651,-0.03496842,-0.0354541,-0.03540426,-0.03482461,-0.03458973,-0.0342973,-0.03255627,-0.03053986,-0.0281423,-0.02518944,-0.02176391,-0.01806663,-0.01386523,-0.008820817,-0.003168433,0.002775053,0.009290574,0.01641618,0.02126498,0.02437819,0.02637154,0.02759947,0.02859588,0.02905157,0.02849903,0.02719689,0.02593769,0.02493704,0.02304943,0.02015238,0.01697388,0.01394961,0.01108358,0.007645682,0.004024294,0.0003522013,-0.003216363,-0.006739954,-0.010623,-0.01501064,-0.01919721,-0.02251585,-0.0263886,-0.03024217,-0.03436148,-0.03687427,-0.04109411,-0.04417176,-0.04657551,-0.04920355,-0.05280153,-0.05493169,-0.05654798,-0.06034263,-0.06202655,-0.06189403,-0.06423571,-0.06641468,-0.0622175,-0.06161962,-0.06422618,-0.05459242,-0.05628098,-0.0562674,-0.04921033,-0.04374995,-0.04234446,-0.0337405,-0.02219324,-0.02057058,-0.01349622,0.008241463,0.02702554,0.04186956,0.0647712,0.0968256,0.1225326,0.1715445,0.1949837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37315992
5,#5 - 1A-D1(2),36.44,0,0,0,0,0,0,0,0,-0.2798407,-0.1133623,-0.07100528,-0.1832215,-0.9770118,-0.08955774,-0.3578068,-1.032796,-0.3613135,0.152179,0.04350755,0.1144616,0.3187758,-0.1072544,-0.2291385,0.440835,-0.4109991,-0.3210612,0.2611651,0.1010865,-0.3314212,0.01139271,0.6568829,-0.1317638,0.9636059,0.6919172,0.4795074,1.08096,0.4872134,0.415199,0.9678326,1.178298,1.110296,1.137751,1.32786,1.221702,1.095378,1.191486,1.187264,1.140203,1.150311,1.180728,1.14269,1.098135,1.145486,1.128048,1.048784,1.089058,1.098657,1.052332,1.027617,1.047454,1.013419,0.9651719,1.004947,0.9678343,0.9460454,0.9433378,0.9332254,0.9147419,0.9043216,0.9039648,0.8854187,0.8628763,0.8517046,0.8341836,0.8129917,0.7945337,0.7722216,0.7453499,0.7196289,0.6972365,0.6723093,0.6483683,0.6311899,0.6154264,0.6026071,0.5924785,0.5836068,0.5755039,0.56896,0.5641835,0.5598881,0.5582833,0.5601298,0.5626143,0.5666213,0.572343,0.5784921,0.5840083,0.5894315,0.5947515,0.5981186,0.601079,0.6029325,0.6035119,0.603826,0.6045311,0.6054546,0.6062905,0.6081266,0.611327,0.6128893,0.6145841,0.6162362,0.6165757,0.6167523,0.6177619,0.6197432,0.6228014,0.6279914,0.6350831,0.6414797,0.6472403,0.6518511,0.6550704,0.6573951,0.6595473,0.6613144,0.6618979,0.6611231,0.6584198,0.6533084,0.6458998,0.6346869,0.6172007,0.5918665,0.558028,0.5160658,0.4681837,0.4166708,0.3634448,0.3181671,0.2768033,0.2389649,0.2044549,0.1731376,0.1449076,0.1196324,0.09727782,0.07737903,0.06026703,0.04702672,0.03598481,0.02700636,0.01969933,0.01381527,0.009209177,0.005624997,0.002739222,0.0004759438,-0.001411458,-0.002863298,-0.003985439,-0.005011043,-0.006079321,-0.00703269,-0.007844203,-0.008769568,-0.009777651,-0.0105838,-0.01154225,-0.01244018,-0.01328998,-0.01409502,-0.01485621,-0.01556127,-0.01616678,-0.01670164,-0.01731589,-0.01768348,-0.0176779,-0.01781421,-0.01789023,-0.01762081,-0.01761491,-0.01793454,-0.01838751,-0.01900493,-0.01994984,-0.02094896,-0.02186036,-0.02313465,-0.02418979,-0.02518946,-0.02646157,-0.02760363,-0.02863472,-0.0297168,-0.03078417,-0.03166166,-0.03242134,-0.03318378,-0.03404611,-0.03441785,-0.03532377,-0.03611983,-0.03649972,-0.03697192,-0.03762835,-0.03799327,-0.03792417,-0.03790953,-0.03766015,-0.03678887,-0.0356374,-0.03352904,-0.03085473,-0.02815526,-0.02486934,-0.02088758,-0.01653634,-0.01172558,-0.005982095,0.0003759436,0.006742613,0.01360264,0.01938466,0.02220442,0.02427387,0.02610254,0.02673261,0.02670168,0.02660658,0.02570034,0.02372273,0.0224687,0.02072948,0.01664358,0.01408475,0.01133167,0.007193803,0.004034379,0.000582653,-0.00433881,-0.008072559,-0.0109735,-0.01576578,-0.02090288,-0.02331075,-0.02742985,-0.03381352,-0.03466454,-0.03826444,-0.04539024,-0.04672308,-0.04897761,-0.05568734,-0.05702401,-0.05676652,-0.06311856,-0.06841067,-0.06539064,-0.06800242,-0.07727853,-0.0699116,-0.06973261,-0.08768321,-0.07366537,-0.07087688,-0.07941724,-0.06882221,-0.06186698,-0.06746508,-0.06281443,-0.05228586,-0.05434761,-0.04634111,-0.02072542,-0.02430053,-0.02584285,0.008269109,0.01370626,0.006291106,0.07562516,0.08879995,0.1107003,0.1979986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3773453
6,#6 - 1A-D1(3),36.44,0,0,0,0,0,0,0,0,-0.4190954,-0.3262947,-0.2434769,-0.4417985,-0.2203247,-0.2405487,-0.4614187,-0.5290891,-0.3167962,-0.4360554,-0.4694477,-0.07774876,-0.01758792,-0.1006456,-0.08801473,-0.4392747,-0.2738523,-0.2528071,-0.0961027,0.03957732,-0.1327192,-0.3022066,0.08036584,0.3335925,0.444669,0.2582656,0.03749566,0.3586816,0.5966528,0.6915283,0.7667598,0.8606536,0.9243379,0.9772786,1.140111,1.108965,1.065275,1.073016,1.061027,1.063676,1.083343,1.080735,1.054192,1.073381,1.050182,1.02767,1.038586,1.037764,1.017566,1.015244,1.007846,0.9699612,0.9699115,0.9870325,0.9544227,0.9456093,0.9408308,0.9368544,0.9236851,0.9075752,0.896292,0.8870082,0.8739466,0.8625672,0.8487309,0.8285177,0.8126544,0.7929593,0.7696571,0.7462127,0.7229403,0.6973197,0.6731014,0.6510713,0.6324137,0.6167946,0.6047478,0.5942605,0.5848423,0.5768859,0.5705513,0.5655578,0.5619059,0.5604552,0.5615752,0.5642102,0.5686634,0.5742697,0.5802438,0.5860364,0.5914991,0.5966262,0.6004363,0.6030978,0.6048946,0.6054976,0.605873,0.6063454,0.6070842,0.6082236,0.6099612,0.61231,0.6146519,0.6163476,0.6176317,0.6182504,0.6187754,0.6196992,0.621491,0.6248478,0.6302117,0.6370733,0.6438561,0.6498505,0.6540652,0.6575112,0.6604552,0.6627878,0.6642693,0.6651309,0.6650491,0.6625099,0.6579989,0.6511903,0.6399212,0.6225948,0.5972684,0.5627912,0.5198988,0.4712454,0.4185771,0.3642535,0.3185724,0.2769947,0.2390159,0.2045046,0.1733393,0.1452939,0.1201354,0.09799358,0.07826823,0.06128596,0.04809859,0.03722449,0.02819271,0.02084681,0.01494583,0.01021107,0.006465176,0.003519324,0.001169366,-0.0008772517,-0.002431661,-0.003644534,-0.004779174,-0.005895141,-0.006887906,-0.00774561,-0.008644131,-0.009674567,-0.01051789,-0.01154259,-0.01239621,-0.0131874,-0.01400508,-0.01478634,-0.01544986,-0.0160323,-0.0166256,-0.01718728,-0.01747198,-0.01760928,-0.01774105,-0.01776165,-0.01757136,-0.01755892,-0.01788794,-0.01844913,-0.01914048,-0.02002922,-0.02112916,-0.02219399,-0.02330104,-0.02453625,-0.02563412,-0.02691429,-0.02814297,-0.02928157,-0.03038001,-0.03141093,-0.0323209,-0.0331376,-0.03394874,-0.03457304,-0.03517821,-0.03596226,-0.03680553,-0.03739017,-0.03776037,-0.03821066,-0.03871189,-0.03881426,-0.03846258,-0.03832242,-0.0377163,-0.0361422,-0.03415435,-0.03151085,-0.02851517,-0.02506126,-0.02125295,-0.01696503,-0.01187615,-0.006072576,0.0001968422,0.007062424,0.01428926,0.01905386,0.02249998,0.02466467,0.02599802,0.02667445,0.02698669,0.02652353,0.02521657,0.02397335,0.02258079,0.02006937,0.01710358,0.01384191,0.01020426,0.006902869,0.003338622,-0.0004702084,-0.004769595,-0.008569408,-0.01236267,-0.01688849,-0.02111504,-0.02491424,-0.02924918,-0.03316163,-0.03641652,-0.04129983,-0.04507963,-0.04811376,-0.05252914,-0.0551879,-0.05790878,-0.06210675,-0.06539746,-0.06627432,-0.0686955,-0.07377253,-0.07181068,-0.07482383,-0.07804003,-0.07263976,-0.07306644,-0.07478782,-0.07435945,-0.06915057,-0.0686322,-0.06434359,-0.05330255,-0.05080408,-0.05114805,-0.04073533,-0.03424615,-0.03297328,-0.003828875,0.01432955,0.01353528,0.04664697,0.06231573,0.09136135,0.1405043,0.1842687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372192
7,#7 - 1B-D1(1),35.95,0,0,0,0,0,0,0,0,0.01915234,0.1069874,-0.009775436,-0.2200446,-0.04777494,0.08406703,0.03578075,0.1678707,0.1371647,0.1438094,0.2009341,0.2297878,0.2360069,-0.2155371,0.05672839,0.9696311,0.1561176,0.04092102,0.1818547,-0.05703885,-0.1871808,0.1043196,0.1147448,-0.3194796,0.3908409,0.1811912,0.07825047,0.2971004,0.4464771,0.5530283,0.6710899,0.7499489,0.7721748,0.9066265,0.9598188,0.9872504,0.9901446,1.006141,1.040082,1.037471,1.026533,1.050605,1.06211,1.000078,1.038766,1.025272,1.001048,1.004612,1.01577,0.9998581,0.9797513,0.9838796,0.9701571,0.9546664,0.9555295,0.9426858,0.9367068,0.9277226,0.9199257,0.9148288,0.9096328,0.9042393,0.9046054,0.885123,0.8694761,0.8589524,0.8431653,0.8230311,0.8006444,0.7769651,0.751901,0.7263972,0.7041155,0.6815381,0.6630619,0.6473288,0.634823,0.6240821,0.6146445,0.6067053,0.6002172,0.5945904,0.5901055,0.5887987,0.5893131,0.5918109,0.5957128,0.600969,0.6067965,0.612411,0.6179593,0.6230282,0.6267825,0.6290529,0.6310655,0.6315832,0.6317656,0.6324673,0.6335858,0.6347946,0.6370779,0.6402394,0.6424128,0.6445605,0.6462765,0.6468535,0.647023,0.6478877,0.6501217,0.6540124,0.6601182,0.6682222,0.6768982,0.6839598,0.689464,0.6938226,0.6974831,0.700588,0.7027472,0.7038944,0.7035795,0.7001544,0.6937903,0.6845284,0.6702213,0.648506,0.6178439,0.5777278,0.5292587,0.475931,0.4201933,0.3639561,0.3170123,0.2746154,0.2361144,0.2012871,0.1698713,0.1416399,0.1165294,0.09466146,0.07518241,0.05851001,0.04572701,0.03508811,0.02642519,0.01947035,0.0138506,0.009328844,0.005840134,0.003142192,0.0008192721,-0.001031186,-0.002490448,-0.00374142,-0.004844864,-0.005942491,-0.006989356,-0.007952478,-0.008966639,-0.01006742,-0.01098736,-0.01211477,-0.0128785,-0.01372361,-0.01454528,-0.01527332,-0.01586738,-0.01637649,-0.01687099,-0.01731,-0.01759229,-0.01748521,-0.01742534,-0.01721873,-0.01674123,-0.01656747,-0.01680325,-0.01725264,-0.01793351,-0.01899261,-0.01998015,-0.02120099,-0.02257496,-0.0239887,-0.02525007,-0.0267303,-0.02811133,-0.02941289,-0.0307168,-0.03194549,-0.03301623,-0.03394456,-0.03484817,-0.03571514,-0.03635327,-0.03736175,-0.03827658,-0.03876501,-0.03932783,-0.03998604,-0.04039851,-0.04058512,-0.04048318,-0.03996234,-0.03910199,-0.03753408,-0.03507649,-0.03210147,-0.02877902,-0.02461619,-0.02001462,-0.01504769,-0.009127985,-0.002241975,0.005100199,0.0127761,0.02123867,0.02715695,0.03069039,0.03322871,0.03494149,0.03531301,0.03530026,0.03488418,0.03342856,0.0316464,0.03002972,0.02724751,0.02312872,0.01989523,0.0161864,0.01179314,0.008115909,0.003674451,-0.001928553,-0.006116854,-0.01009732,-0.01599589,-0.02143965,-0.02532313,-0.03143627,-0.03749945,-0.04018563,-0.04567438,-0.05121344,-0.05459385,-0.05915771,-0.06359543,-0.06512664,-0.067981,-0.07264404,-0.0751651,-0.0753205,-0.07660657,-0.08032253,-0.07672497,-0.07682739,-0.07928737,-0.07055049,-0.07195324,-0.07382007,-0.06304385,-0.06520738,-0.06492937,-0.05356793,-0.05009552,-0.0481151,-0.03167627,-0.01586226,-0.009637211,0.003438944,0.01951631,0.0257709,0.05805065,0.1114999,0.1315703,0.1552389,0.2104682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37374288
8,#8 - 1B-D1(2),35.95,0,0,0,0,0,0,0,0,-0.1534312,-0.1075691,-0.3747255,-0.3919972,-0.3540745,-0.5494419,-0.4392627,-0.3128529,-0.7244142,-0.6412134,-0.3197028,-0.3892756,-0.3196106,-0.2361184,-0.1271357,-0.4120146,-0.3313805,-0.05777764,-0.3601872,-0.2881009,0.2118056,0.4160008,0.1066199,-0.1083894,0.3319741,0.9648319,0.1479087,0.6048711,1.053917,1.270951,1.119956,0.8516405,1.009681,1.03218,1.196087,1.112821,1.129169,1.061318,1.058821,1.06907,1.097426,1.141753,1.11299,1.106291,1.052029,1.065087,1.041242,1.037395,1.046638,1.033044,1.007482,1.00231,1.000358,0.9761731,0.9744081,0.9613201,0.9462953,0.9429924,0.9343001,0.9228262,0.9178047,0.915275,0.9022586,0.8911664,0.8747094,0.8623058,0.8454266,0.8252609,0.8025401,0.7778404,0.7524368,0.7283512,0.7057785,0.6817535,0.6645137,0.649469,0.6361149,0.625604,0.6168021,0.6086456,0.6017368,0.5969605,0.5928185,0.5910134,0.5921277,0.5943732,0.5983841,0.6037561,0.6098516,0.6159413,0.6215109,0.6268253,0.6302708,0.6327808,0.6346629,0.6355309,0.6357301,0.6362714,0.6372979,0.6383398,0.640397,0.6434022,0.6465165,0.6487387,0.6504636,0.6510652,0.6513861,0.6525462,0.6550709,0.6590693,0.6652417,0.6739078,0.6822179,0.6897156,0.6955479,0.7000071,0.7035705,0.706712,0.7091869,0.7104493,0.7101164,0.7069957,0.7010929,0.691789,0.6772819,0.6550518,0.6235466,0.5824755,0.5331255,0.4788576,0.4219125,0.3646939,0.3174298,0.2748093,0.2361652,0.2013251,0.1700166,0.1419356,0.1169436,0.09516384,0.07578024,0.05923315,0.04660406,0.03606103,0.02739915,0.02037176,0.01469989,0.01015338,0.006569404,0.003779199,0.001469722,-0.0005581192,-0.002120247,-0.003363584,-0.004576637,-0.005744047,-0.006806594,-0.007814379,-0.00887426,-0.009966506,-0.0108978,-0.01201783,-0.01286706,-0.01373695,-0.01456802,-0.01528346,-0.01586845,-0.01641029,-0.0169556,-0.01737485,-0.0176315,-0.01760058,-0.01745481,-0.01715784,-0.01684395,-0.01674017,-0.01696319,-0.01748129,-0.01824572,-0.01924887,-0.02038432,-0.02166227,-0.02312528,-0.02448256,-0.0259757,-0.02736755,-0.02877107,-0.03022289,-0.03157457,-0.03274938,-0.03387602,-0.03493723,-0.03577892,-0.03662042,-0.03732548,-0.03833518,-0.03915617,-0.03984874,-0.04045361,-0.04101929,-0.04149948,-0.04167494,-0.04143168,-0.04080296,-0.04021287,-0.03837582,-0.0358905,-0.03285325,-0.02943584,-0.02534231,-0.02067496,-0.015499,-0.009478985,-0.002453928,0.004963476,0.0125508,0.02114401,0.02699662,0.03060581,0.0331601,0.03495122,0.03536941,0.03526268,0.03473626,0.03313116,0.03111256,0.02963823,0.02650302,0.0223191,0.01897785,0.01533149,0.0105898,0.006964365,0.00226006,-0.003275119,-0.007997289,-0.01256172,-0.01837405,-0.0240509,-0.0279261,-0.03361764,-0.03997427,-0.04344822,-0.04717967,-0.05436923,-0.05710321,-0.06078202,-0.06647679,-0.06961206,-0.07172712,-0.07561934,-0.07770541,-0.07755622,-0.08271855,-0.08675016,-0.08282748,-0.0836404,-0.0881912,-0.07690369,-0.07855113,-0.07940202,-0.06699298,-0.07112007,-0.0719223,-0.0558046,-0.04654473,-0.04815473,-0.03900126,-0.02510394,-0.02311087,-0.006898258,0.02067194,0.02499761,0.03041864,0.09689245,0.1117244,0.144273,0.2225412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35338953
9,#9 - 1B-D1(3),35.95,0,0,0,0,0,0,0,0,-0.1824167,-0.2403648,-0.3364504,-0.3351298,-0.1984438,-1.053735,-0.5180703,-0.3171709,-0.8393791,-0.8783196,-0.4767475,-0.4257141,-0.5370113,-0.1402716,0.1224837,0.005489712,-0.3353482,-0.5985252,-0.5359004,-0.3341405,0.2412821,0.5281369,-0.3420349,-0.07339864,0.0,0.2965479,0.3553297,0.3796851,0.4019552,0.4285406,0.5743772,0.8136445,0.9206256,0.899241,0.9926687,0.9607804,0.9840349,1.03121,1.03858,1.025646,1.054802,1.08589,1.014084,1.036202,1.089867,1.011278,1.026747,1.030656,0.9885231,0.9654279,0.9817135,0.986898,0.9536301,0.9560033,0.9650012,0.9264973,0.9360311,0.9365758,0.9208376,0.9105492,0.910059,0.8998251,0.8801682,0.8843033,0.8712922,0.8531832,0.8403044,0.8215303,0.7972775,0.7728829,0.7500624,0.7258648,0.7021084,0.6807635,0.6627938,0.6464897,0.6349025,0.6244954,0.6148572,0.6070151,0.6008061,0.5950223,0.5909076,0.5907192,0.5907049,0.5929733,0.5975286,0.6026309,0.6081234,0.6145024,0.6209009,0.625179,0.6288317,0.6321967,0.6330108,0.6336412,0.6344494,0.6350517,0.6356862,0.6371075,0.6397547,0.6418859,0.6450266,0.6473576,0.6487468,0.649616,0.6503736,0.6512153,0.6531325,0.6576105,0.6637869,0.6719612,0.6811162,0.6882044,0.6934931,0.6981627,0.7019455,0.7049596,0.7075365,0.7094041,0.7088628,0.7055547,0.7007026,0.6916291,0.6771861,0.6555871,0.6244143,0.5829364,0.5332081,0.4788576,0.4216061,0.3640946,0.3169449,0.2741744,0.2355671,0.2009961,0.1699185,0.1419398,0.1171331,0.09560884,0.07636901,0.05994289,0.04733665,0.03684999,0.0282122,0.02122187,0.01551641,0.01086705,0.007276603,0.004465558,0.001921841,-8.366326e-05,-0.00162456,-0.00305505,-0.004274087,-0.005469772,-0.006650149,-0.007711299,-0.008712786,-0.009854552,-0.01092807,-0.01191543,-0.01274505,-0.01366412,-0.0144577,-0.01519146,-0.01585022,-0.01635897,-0.01676708,-0.01725685,-0.01757656,-0.01734017,-0.01742516,-0.01722003,-0.01678089,-0.01665664,-0.01698838,-0.01759052,-0.01835644,-0.01940329,-0.02071072,-0.02190364,-0.02334858,-0.02487141,-0.02628106,-0.02773019,-0.02925603,-0.03071949,-0.03206104,-0.03329358,-0.03438355,-0.03543601,-0.03635419,-0.03722891,-0.03794705,-0.03895037,-0.0398128,-0.04041668,-0.04101319,-0.04173833,-0.04229753,-0.04239184,-0.04232709,-0.04151161,-0.0409979,-0.0392329,-0.03666475,-0.03350051,-0.03013425,-0.02596882,-0.02123118,-0.01601104,-0.009964507,-0.003158732,0.004425808,0.01229312,0.0207495,0.02684398,0.03060997,0.03287922,0.03434767,0.03497703,0.03496399,0.03430964,0.0329604,0.03117436,0.0289047,0.02581824,0.0223257,0.01866512,0.01434396,0.01014439,0.006144536,0.0008179735,-0.004163314,-0.008434386,-0.01336597,-0.01891055,-0.02368827,-0.02855753,-0.03492984,-0.03954006,-0.04397219,-0.04944685,-0.05386695,-0.05817788,-0.06393012000000001,-0.06771696,-0.07021614,-0.07434644,-0.07770767,-0.07973778,-0.0840181,-0.08673692,-0.08306602,-0.08605305,-0.09020597,-0.08326531,-0.08440147,-0.08617741,-0.07624501,-0.07618897,-0.07258803,-0.06313911,-0.06113896,-0.06215151,-0.05150244,-0.04035781,-0.04085573,-0.0279026,-0.003220426,-0.009000218,0.01302991,0.06392678,0.06239534,0.09225793,0.1795407,0.1873918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3669067
10,#10 - 1C-D1(1),37.64,0,0,0,0,0,0,0,0,-0.1424633,-0.2465786,-0.2888066,-0.1495467,0.0,-0.4702686,-0.2509436,-0.2832838,-0.3573753,-0.136637,-0.08035076,-0.307475,-0.0156554,0.4320045,-0.5594439,0.01491391,0.1126936,-0.00526784,-0.0523027,0.118141,0.08865893,-0.1279649,0.01353717,0.01814931,0.2474365,0.04018252,0.5222855,0.5049872,0.4887235,0.8384759,1.022931,0.819303,0.8627483,1.110531,0.9462175,0.9915956,1.144517,1.063797,1.012596,1.055531,1.073673,1.019807,1.025387,1.100294,1.02271,0.9614924,1.015247,0.9963997,0.9586616,0.9864838,1.008411,0.9429961,0.9150037,0.9701294,0.9249998,0.9031284,0.9225092,0.9001697,0.8722365,0.8655655,0.8637779,0.8431489,0.8271918,0.8240044,0.8019406,0.7840167,0.7675009,0.7474821,0.7239197,0.700272,0.6776125,0.653308,0.6305441,0.6098995,0.5923088,0.5779577,0.5666894,0.5562232,0.5464355,0.5385228,0.5324882,0.5261222,0.5220734,0.5201173,0.5191242,0.5204269,0.52352,0.5270478,0.5311795,0.5360013,0.5401484,0.5431572,0.5462138,0.5488546,0.5496079,0.5502669,0.5510954,0.5513233,0.5514187,0.5527164,0.5552907,0.5569239,0.5594085,0.56174,0.5619953,0.5623224,0.5628786,0.5635121,0.5651451,0.5693125,0.5755715,0.5828691,0.5916156,0.5992226,0.6047524,0.6096103,0.6142547,0.6184834,0.6220076,0.625092,0.6264806,0.6242306,0.6191949,0.6101466,0.5955516,0.5741246,0.5447782,0.5073242,0.4632375,0.4157724,0.3665407,0.3170609,0.2766663,0.2402913,0.2074991,0.1782054,0.1520657,0.128653,0.1078199,0.08983119,0.07367311,0.05968968,0.04896673,0.03985764,0.03212524,0.02580187,0.02059193,0.01615037,0.0124324,0.009399946,0.006552991,0.003855451,0.001890105,-6.635106e-05,-0.002053232,-0.003981967,-0.005813702,-0.007635815,-0.009544967,-0.01142449,-0.01327449,-0.01531873,-0.01698548,-0.0187192,-0.02046027,-0.02206268,-0.02358046,-0.02508011,-0.02651378,-0.02786392,-0.02907732,-0.03019073,-0.03111416,-0.03198272,-0.03265,-0.03343813,-0.03461688,-0.03599365,-0.03736592,-0.03893814,-0.04079285,-0.04255109,-0.04434178,-0.04639987,-0.04828204,-0.05016217,-0.05196267,-0.05377202,-0.05557776,-0.05732648,-0.0590388,-0.06045529,-0.0618206,-0.06321299,-0.06459787,-0.06602789,-0.06743298,-0.06862222,-0.06965623,-0.07076635,-0.07192425,-0.07263662,-0.07257611,-0.07290287,-0.07339448,-0.07223704,-0.07075524,-0.06884284,-0.06641662,-0.06366505,-0.06046633,-0.056541,-0.05197988,-0.04701275,-0.04109986,-0.03475736,-0.02857606,-0.02387286,-0.02097329,-0.01961501,-0.01876936,-0.01834775,-0.01876953,-0.01992434,-0.02129479,-0.02279851,-0.02481312,-0.02725969,-0.02973958,-0.0344051,-0.0378251,-0.04047556,-0.04446626,-0.04902659,-0.05295444,-0.05730581,-0.0620848,-0.06602652,-0.06999118,-0.07572578,-0.0798955,-0.08319414,-0.08875499,-0.09455545,-0.0965795,-0.1013444,-0.1062829,-0.1092852,-0.1131605,-0.1180782,-0.1206909,-0.1223453,-0.126716,-0.1300065,-0.130157,-0.1367452,-0.1389585,-0.1299811,-0.1369572,-0.1341942,-0.1293333,-0.1302767,-0.1294412,-0.1224321,-0.1201612,-0.1172701,-0.1080913,-0.1005151,-0.09515838,-0.0834191,-0.07159819,-0.06777568,-0.041173,-0.01362891,-0.008411585,0.03168545,0.07732549,0.1083927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37381357
